grid_x,grid_t,time,MAE,max_err,interp_type,scheme_order,boundary_order
30,30,299.7952332496643,0.0068825813482570825,0.028740636241267437,scikit_interpn,1,1
35,35,727.141900062561,0.005435364890272776,0.020847774016630183,scikit_interpn,1,1
40,40,1630.720914363861,0.00377459703643192,0.015683993726499645,scikit_interpn,1,1
45,45,3243.3553540706635,0.0032307236175749725,0.01249681573523087,scikit_interpn,1,1
50,50,6579.351402282715,0.002412289882561192,0.009901151037377875,scikit_interpn,1,1
10,10,4.814702272415161,0.10195612152198066,0.40267305190708735,interp_RBF,1,1
15,15,15.771726608276367,0.03405028641548598,0.13682468959673266,interp_RBF,1,1
20,20,44.21975493431091,0.01616879293868888,0.06885115134857678,interp_RBF,1,1
25,25,124.60418105125427,0.01073917278615673,0.04160959306924783,interp_RBF,1,1
30,30,303.26305103302,0.0068825093857524935,0.028738929951481307,interp_RBF,1,1
35,35,740.125244140625,0.005435779346020137,0.02084491278006917,interp_RBF,1,1
40,40,1558.0625879764557,0.0037747665337041964,0.01568212164899263,interp_RBF,1,1
45,45,3284.295900583267,0.003232330220404623,0.012493069284731484,interp_RBF,1,1
50,50,6653.643204212189,0.002412915108388093,0.009889378929345494,interp_RBF,1,1
10,10,8.245002031326294,0.10196376936755291,0.40268061459140725,interp_RBF,1,1
15,15,15.670941829681396,0.034050218846599284,0.13682940551629874,interp_RBF,1,1
20,20,48.52639555931091,0.01616980525601642,0.06888924858017265,interp_RBF,1,1
25,25,126.05140614509583,0.0107392532535768,0.041629730319478475,interp_RBF,1,1
30,30,302.77149772644043,0.006882487026541497,0.028782402407605656,interp_RBF,1,1
35,35,732.057525396347,0.005436016638210944,0.02088069428721595,interp_RBF,1,1
40,40,1535.2165911197662,0.0037748853646264544,0.01571237868118902,interp_RBF,1,1
45,45,3344.780470609665,0.003230274614580757,0.012516433531476023,interp_RBF,1,1
50,50,6686.590284824371,0.0024126727490086943,0.009913953446658574,interp_RBF,1,1
10,10,8.091166734695435,0.10195575999139793,0.4026184005322353,interp_RBF,1,1
15,15,15.522538423538208,0.03405067415864397,0.1368016677095497,interp_RBF,1,1
20,20,44.7997510433197,0.016169540961140514,0.06886311131884248,interp_RBF,1,1
25,25,126.34091258049011,0.010738929051311694,0.04161725285373408,interp_RBF,1,1
30,30,299.4498245716095,0.00688280692267227,0.028745841331479616,interp_RBF,1,1
35,35,747.2662427425385,0.005435661135861127,0.02085395800676748,interp_RBF,1,1
40,40,1538.082591533661,0.003774826419195907,0.015689332244259502,interp_RBF,1,1
45,45,3363.7383737564087,0.003230166176147725,0.012495326482423907,interp_RBF,1,1
50,50,6730.513944149017,0.0024123942399013904,0.009895751647670648,interp_RBF,1,1
10,10,8.487163305282593,0.10195740317305535,0.4026844604695381,interp_RBF,1,1
15,15,16.892374515533447,0.034050309857721985,0.13679573150246938,interp_RBF,1,1
20,20,47.34734106063843,0.016169013242171765,0.06886161944743452,interp_RBF,1,1
25,25,124.4912633895874,0.010739574752098028,0.041618945899071336,interp_RBF,1,1
30,30,303.65681767463684,0.006882783843463266,0.028753314683766407,interp_RBF,1,1
35,35,738.0265233516693,0.005435680045851205,0.02085522267308293,interp_RBF,1,1
40,40,1541.2465946674347,0.0037749036866649155,0.015691742810545972,interp_RBF,1,1
45,45,3376.787660598755,0.0032305671011648384,0.012495408209256542,interp_RBF,1,1
50,50,6774.563613414764,0.002412848638882721,0.009898437976486152,interp_RBF,1,1
10,10,8.228197813034058,0.10195382056057369,0.40275220727055683,interp_RBF,1,1
15,15,16.212640285491943,0.03405022847844357,0.13681026201511515,interp_RBF,1,1
20,20,45.38079380989075,0.01617058565147784,0.06885652128925634,interp_RBF,1,1
25,25,128.69622492790222,0.01073910468148077,0.04161110328944384,interp_RBF,1,1
30,30,307.27549958229065,0.006882727235619702,0.028738280602593314,interp_RBF,1,1
35,35,737.25652551651,0.00543578710863075,0.020846152278438,interp_RBF,1,1
40,40,1540.6185879707336,0.0037746327220319733,0.01568108656638134,interp_RBF,1,1
45,45,3348.3873765468597,0.003230164021789408,0.0124918466746895,interp_RBF,1,1
50,50,6707.9729516506195,0.0024122277799065047,0.009890970159209256,interp_RBF,1,1
10,10,8.587655305862427,0.10196265028150844,0.40280512728217077,interp_RBF,1,1
15,15,16.651377201080322,0.034051318330809106,0.13679968934130937,interp_RBF,1,1
20,20,46.882864236831665,0.01616914905390422,0.06886520898930615,interp_RBF,1,1
25,25,125.53095579147339,0.010739194077924081,0.04161412719703972,interp_RBF,1,1
30,30,307.9975094795227,0.006882669227426312,0.028747599254357215,interp_RBF,1,1
35,35,733.7685267925262,0.00543577090523764,0.020855336992210316,interp_RBF,1,1
40,40,1539.8005912303925,0.0037750459507349793,0.015690199048056797,interp_RBF,1,1
45,45,3330.849099636078,0.003229832711745505,0.012499528314390052,interp_RBF,1,1
50,50,6735.906130313873,0.0024125674475225485,0.009898487379406129,interp_RBF,1,1
10,10,8.218698740005493,0.10195436291667645,0.40265734671514286,interp_RBF,1,1
15,15,16.125625371932983,0.03405063981154125,0.1368232313980099,interp_RBF,1,1
20,20,47.34479308128357,0.016168723758524073,0.06888003237102125,interp_RBF,1,1
25,25,127.2742714881897,0.010739544148416845,0.04162567831770769,interp_RBF,1,1
30,30,307.58562541007996,0.006882876264627565,0.028772654585794477,interp_RBF,1,1
35,35,731.4495258331299,0.0054360163429779075,0.020870856951563543,interp_RBF,1,1
40,40,1537.3575949668884,0.00377485706804357,0.015704415410897288,interp_RBF,1,1
45,45,3337.278401374817,0.0032299637032088264,0.012509230347022116,interp_RBF,1,1
50,50,6722.52489066124,0.0024125684565584407,0.009909148330622952,interp_RBF,1,1
10,10,8.579648494720459,0.10195630717368091,0.40265392415806334,interp_RBF,1,1
15,15,15.847168207168579,0.03405076729655452,0.13679810113805346,interp_RBF,1,1
20,20,45.20174193382263,0.016168608875863067,0.0688514602665593,interp_RBF,1,1
25,25,127.85882949829102,0.010739106203198649,0.04161951999601776,interp_RBF,1,1
30,30,308.8171124458313,0.006882843420033217,0.028760308575532578,interp_RBF,1,1
35,35,729.4945271015167,0.005435565420443677,0.020866592030125086,interp_RBF,1,1
40,40,1529.1805918216705,0.003774789634316995,0.01569778333646077,interp_RBF,1,1
45,45,3384.085326194763,0.0032299883440206705,0.01250190021571218,interp_RBF,1,1
50,50,6722.958993673325,0.0024121940061507534,0.009902428489090953,interp_RBF,1,1
10,10,8.537166118621826,0.10195599404903312,0.4027045190377717,interp_RBF,1,1
15,15,16.572341918945312,0.0340500444545802,0.13680359115257146,interp_RBF,1,1
20,20,47.92246341705322,0.01616943153595956,0.06885548986758605,interp_RBF,1,1
25,25,126.08048439025879,0.010739316154791961,0.04160811232830153,interp_RBF,1,1
30,30,305.8205304145813,0.006882783506087146,0.028736351924621317,interp_RBF,1,1
35,35,732.1575243473053,0.005435753046225594,0.02084316485335347,interp_RBF,1,1
40,40,1539.2505929470062,0.0037747179088274685,0.01567971611195562,interp_RBF,1,1
45,45,3379.339611053467,0.0032300622138032226,0.012487077784036016,interp_RBF,1,1
50,50,6683.194346666336,0.0024127467084357895,0.00988969626843983,interp_RBF,1,1
10,10,8.187444686889648,0.10195443624823147,0.4027253038096674,interp_RBF,1,1
15,15,15.690724849700928,0.034050880186044984,0.136833984353108,interp_RBF,1,1
20,20,47.41642999649048,0.016169882421932152,0.06887592110993501,interp_RBF,1,1
25,25,128.5060908794403,0.010739180150396543,0.041622699162420784,interp_RBF,1,1
30,30,305.9788191318512,0.0068826921180893084,0.028772604791044043,interp_RBF,1,1
35,35,738.0885274410248,0.005435742921069665,0.02087286540703337,interp_RBF,1,1
40,40,1534.3065943717957,0.0037747190461588525,0.015705545139436006,interp_RBF,1,1
45,45,3295.0866119861603,0.003230753039970899,0.012512621390354917,interp_RBF,1,1
50,50,6732.080889940262,0.0024124211740126577,0.009908127561580882,interp_RBF,1,1
10,10,8.861370325088501,0.10195706006382295,0.40271141901448193,interp_RBF,1,1
15,15,15.315543174743652,0.03405073054110467,0.13680245763805676,interp_RBF,1,1
20,20,45.28893828392029,0.016170920650177972,0.06885938017390558,interp_RBF,1,1
25,25,127.68089938163757,0.010739358274420139,0.0416123209203626,interp_RBF,1,1
30,30,319.4227933883667,0.006882650381711917,0.0287542381588074,interp_RBF,1,1
35,35,733.2694852352142,0.0054364000950033525,0.0208587378528291,interp_RBF,1,1
40,40,1536.0405926704407,0.0037747950493136843,0.015693871928498915,interp_RBF,1,1
45,45,3343.5633771419525,0.003230280249311089,0.012498739401674896,interp_RBF,1,1
50,50,6788.205027103424,0.002412650176273309,0.009900459403724415,interp_RBF,1,1
10,10,8.436774730682373,0.10195879544925984,0.4028018749540795,interp_RBF,1,1
15,15,16.14925718307495,0.03405051156487134,0.13680024253234235,interp_RBF,1,1
20,20,48.05317401885986,0.01617112524364323,0.06887137269846189,interp_RBF,1,1
25,25,121.61906743049622,0.010738825303181349,0.04162205241171335,interp_RBF,1,1
30,30,307.49273347854614,0.006882710411550181,0.028766703056932408,interp_RBF,1,1
35,35,741.5975227355957,0.005435621507226652,0.02086754056888207,interp_RBF,1,1
40,40,1555.2776563167572,0.0037747525938333576,0.015700407982670805,interp_RBF,1,1
45,45,3363.446656227112,0.0032298908640455383,0.01250569283596592,interp_RBF,1,1
50,50,6704.561537027359,0.0024129833854275146,0.009904584360427404,interp_RBF,1,1
10,10,8.28568959236145,0.10195588040290735,0.40272545731055254,interp_RBF,1,1
15,15,15.52409029006958,0.0340515242310542,0.1368354403659101,interp_RBF,1,1
20,20,47.90743803977966,0.016169469714952926,0.0688773334283157,interp_RBF,1,1
25,25,125.25927495956421,0.010739120313575887,0.041627494896954276,interp_RBF,1,1
30,30,311.45962834358215,0.006882556277200404,0.028777586533176858,interp_RBF,1,1
35,35,739.5744051933289,0.005436042099407859,0.02087578105515342,interp_RBF,1,1
40,40,1534.5525896549225,0.003774900567180632,0.015710272225465838,interp_RBF,1,1
45,45,3351.480375289917,0.003230200152664383,0.012514785410204565,interp_RBF,1,1
50,50,6823.61103105545,0.0024129117656647397,0.009911256515438449,interp_RBF,1,1
10,10,8.194787502288818,0.10195567938743771,0.4028174166794055,interp_RBF,1,1
15,15,15.962124347686768,0.03405079363421538,0.13684059604969045,interp_RBF,1,1
20,20,46.217446088790894,0.0161696796116394,0.06886230325791776,interp_RBF,1,1
25,25,128.26558423042297,0.010739222670216448,0.041618608256015155,interp_RBF,1,1
30,30,313.920615196228,0.006882572950543018,0.028756636171459737,interp_RBF,1,1
35,35,741.88742852211,0.005435670417025797,0.020860670918545376,interp_RBF,1,1
40,40,1525.9315910339355,0.003775470984423673,0.01569586831794889,interp_RBF,1,1
45,45,3370.6043276786804,0.003230168589421341,0.012500702046588041,interp_RBF,1,1
50,50,6808.454393863678,0.0024123788982776313,0.009900647527392725,interp_RBF,1,1
10,10,8.335519790649414,0.10195942556309776,0.40279421337448296,interp_RBF,1,1
15,15,16.142809867858887,0.03405047119524533,0.13681625077626003,interp_RBF,1,1
20,20,44.691965103149414,0.016169530591707167,0.0688584798101145,interp_RBF,1,1
25,25,127.99241733551025,0.010739008014792648,0.04162220407826267,interp_RBF,1,1
30,30,303.83823013305664,0.006882621903040789,0.028760259935018184,interp_RBF,1,1
35,35,734.0235261917114,0.005435575606894469,0.020864501712224537,interp_RBF,1,1
40,40,1584.0347015857697,0.0037746083677092524,0.015698783190595034,interp_RBF,1,1
45,45,3321.826288461685,0.0032300631589737856,0.012503400981657253,interp_RBF,1,1
50,50,6731.646950244904,0.002412465013190816,0.009903321809484611,interp_RBF,1,1
10,10,8.241576433181763,0.10195428115939624,0.4026505882932978,interp_RBF,1,1
15,15,16.668943405151367,0.03405078650626692,0.13681950145557897,interp_RBF,1,1
20,20,47.63863658905029,0.0161699457995109,0.06886743182695387,interp_RBF,1,1
25,25,128.63026690483093,0.010738919533690038,0.04161832985781577,interp_RBF,1,1
30,30,306.8147301673889,0.006882630010883892,0.028754467699013686,interp_RBF,1,1
35,35,732.0124042034149,0.005435728623563619,0.020856364757984358,interp_RBF,1,1
40,40,1533.4635875225067,0.0037746770335859727,0.01569356709160663,interp_RBF,1,1
45,45,3325.7989513874054,0.0032302517999744187,0.012496629380492341,interp_RBF,1,1
50,50,6709.344565629959,0.0024122991319423816,0.009898209706300065,interp_RBF,1,1
10,10,8.358829736709595,0.10195879954406768,0.40270579536451023,interp_RBF,1,1
15,15,16.1881844997406,0.034050561333492824,0.13679984512365195,interp_RBF,1,1
20,20,43.85377621650696,0.016170609210411625,0.06885622500410782,interp_RBF,1,1
25,25,125.14455795288086,0.01073865161592797,0.04161007608628353,interp_RBF,1,1
30,30,317.2651083469391,0.006882577549419544,0.028739551355025594,interp_RBF,1,1
35,35,738.3204267024994,0.005435727766122068,0.02084780600906022,interp_RBF,1,1
40,40,1592.2158620357513,0.0037746264134277184,0.015683827561067898,interp_RBF,1,1
45,45,3362.0609259605408,0.0032298782477068735,0.012491503776917878,interp_RBF,1,1
50,50,6797.918204307556,0.002412484376661444,0.009892071279374526,interp_RBF,1,1
10,10,8.622383832931519,0.1019516042751609,0.4025584260247732,interp_RBF,1,1
15,15,16.53314471244812,0.0340504082010583,0.13679711960040042,interp_RBF,1,1
20,20,45.58608841896057,0.016169211809412196,0.06886049315098819,interp_RBF,1,1
25,25,120.72179174423218,0.010739480542477989,0.04161591283847421,interp_RBF,1,1
30,30,309.3358578681946,0.006882422320523451,0.028750360633215233,interp_RBF,1,1
35,35,732.7835268974304,0.005435786538709546,0.02085257729041512,interp_RBF,1,1
40,40,1542.7265932559967,0.0037747087907806847,0.015688542774458858,interp_RBF,1,1
45,45,3337.8141725063324,0.003230366040212987,0.012496247081486334,interp_RBF,1,1
50,50,6738.93129491806,0.002413436340114211,0.009896657530192754,interp_RBF,1,1
10,10,8.495200395584106,0.10195902780553918,0.4026535123567748,interp_RBF,1,1
15,15,15.446485042572021,0.03405142763701522,0.1367891855998521,interp_RBF,1,1
20,20,46.56394958496094,0.016170173611305728,0.06886033990919838,interp_RBF,1,1
25,25,127.91484045982361,0.010738964738980988,0.04160762095997639,interp_RBF,1,1
30,30,306.9785096645355,0.006882628475277078,0.028737963939049038,interp_RBF,1,1
35,35,742.9025292396545,0.005435693389033273,0.020843092778986994,interp_RBF,1,1
40,40,1537.0355904102325,0.0037747558040602536,0.015680672248783778,interp_RBF,1,1
45,45,3327.8094482421875,0.0032287401097163882,0.012490240780435147,interp_RBF,1,1
50,50,6748.950620889664,0.002412772384562811,0.009891906923677696,interp_RBF,1,1
10,10,8.46071982383728,0.10196058213992443,0.4028152019266963,interp_RBF,1,1
15,15,16.1713125705719,0.03405067765863932,0.13681994885473914,interp_RBF,1,1
20,20,49.3509624004364,0.016169163513386743,0.06886581174919226,interp_RBF,1,1
25,25,126.16878461837769,0.010739046498415419,0.04161160017621224,interp_RBF,1,1
30,30,304.2196099758148,0.006881937576428328,0.028738939151860654,interp_RBF,1,1
35,35,734.1295282840729,0.005435780750422512,0.020845755804102084,interp_RBF,1,1
40,40,1574.4457035064697,0.003774779654743074,0.01568248217985002,interp_RBF,1,1
45,45,3356.3667244911194,0.0032295600672152375,0.01248881734260443,interp_RBF,1,1
50,50,6676.726277351379,0.0024127386667731694,0.009891770041533632,interp_RBF,1,1
10,10,5.044997930526733,0.10195445196846255,0.40291024717404944,interp_nn,1,1
15,15,19.50099802017212,0.03405196530471269,0.13680618094711927,interp_nn,1,1
20,20,52.7787868976593,0.01616920701724432,0.0688729022957626,interp_nn,1,1
25,25,132.93533563613892,0.010739040248005375,0.04162211877059108,interp_nn,1,1
30,30,325.1877009868622,0.006882611546018688,0.02874227953876385,interp_nn,1,1
35,35,732.2522819042206,0.005467478104950899,0.022533071950573635,interp_nn,1,1
40,40,1606.0737800598145,0.0037749346137851757,0.015715266486024837,interp_nn,1,1
45,45,3467.777685403824,0.0039056953268903328,0.016163575867763846,interp_nn,1,1
50,50,6635.350082397461,0.006373456814437394,0.021256825259515166,interp_nn,1,1
10,10,9.6530020236969,0.10195698996722408,0.40256668075576296,interp_nn,1,1
15,15,17.614609479904175,0.034050682812545786,0.13680533205357726,interp_nn,1,1
20,20,52.27441763877869,0.01616957623383496,0.06885383079698404,interp_nn,1,1
25,25,143.1264524459839,0.010739037770748727,0.041616450760097234,interp_nn,1,1
30,30,322.5586950778961,0.006882810085724784,0.028785264536397626,interp_nn,1,1
35,35,728.7243664264679,0.0054558187072776855,0.022249527338022324,interp_nn,1,1
40,40,1599.9563572406769,0.004306707650596855,0.019095883530418023,interp_nn,1,1
45,45,3484.6772787570953,0.00501137137752604,0.019129925436790485,interp_nn,1,1
50,50,6746.08562874794,0.002971448619992664,0.012601442821457476,interp_nn,1,1
10,10,9.288003206253052,0.10195334432811544,0.402605175108084,interp_nn,1,1
15,15,17.548999309539795,0.03405055290065088,0.13678896787746242,interp_nn,1,1
20,20,51.50851106643677,0.01616921700002519,0.0688583561038213,interp_nn,1,1
25,25,133.69146013259888,0.010739077689957495,0.041611868296628995,interp_nn,1,1
30,30,323.758341550827,0.006882553994758458,0.02876523675931808,interp_nn,1,1
35,35,727.139151096344,0.006104718307362114,0.025385821987890633,interp_nn,1,1
40,40,1705.648694038391,0.004003959377624357,0.017684343652219936,interp_nn,1,1
45,45,3669.965505838394,0.004749316609369252,0.018398108940937852,interp_nn,1,1
50,50,6672.594435453415,0.0056030542922754,0.019272440469835173,interp_nn,1,1
10,10,9.499999284744263,0.101956052549825,0.4026767801894132,interp_nn,1,1
15,15,16.947999715805054,0.03405026121128995,0.1369427188501855,interp_nn,1,1
20,20,50.39858913421631,0.01616854267474802,0.06887999855210702,interp_nn,1,1
25,25,127.52608680725098,0.010740724969233938,0.042110880291041486,interp_nn,1,1
30,30,329.0685467720032,0.006882641009695441,0.028797276000700922,interp_nn,1,1
35,35,713.8661468029022,0.005454428845456164,0.022184368098629226,interp_nn,1,1
40,40,1632.7126207351685,0.006542474760325612,0.02506591274131098,interp_nn,1,1
45,45,3344.9620752334595,0.007634159968141013,0.02579239688778423,interp_nn,1,1
50,50,6790.55318236351,0.007493377404736319,0.024060119096032673,interp_nn,1,1
10,10,10.209999322891235,0.10195758145222561,0.4026887129444062,interp_nn,1,1
15,15,18.549999237060547,0.034050075363745706,0.13679066422372899,interp_nn,1,1
20,20,49.523873805999756,0.01616912611506267,0.0688619276197987,interp_nn,1,1
25,25,136.3514530658722,0.010739091147004873,0.041616979319054725,interp_nn,1,1
30,30,326.07855248451233,0.006883421364801818,0.029943441498138434,interp_nn,1,1
35,35,723.6172840595245,0.005499308894855336,0.022969233306253223,interp_nn,1,1
40,40,1601.4458899497986,0.004743914470020642,0.02058148500140289,interp_nn,1,1
45,45,3340.13112950325,0.004362785813097842,0.01729965364173769,interp_nn,1,1
50,50,6693.161064624786,0.004399970313818276,0.016257394161406147,interp_nn,1,1
10,10,9.970000982284546,0.1019560560773247,0.4026960556582836,interp_nn,1,1
15,15,17.791992664337158,0.03405045055275647,0.1373752953499775,interp_nn,1,1
20,20,54.3760986328125,0.016169202878940865,0.0688509667275734,interp_nn,1,1
25,25,137.68863606452942,0.010738929009289765,0.04161692847549048,interp_nn,1,1
30,30,319.7806212902069,0.006882512929606604,0.02873468145590341,interp_nn,1,1
35,35,788.1337761878967,0.005820007720750353,0.024479016495869144,interp_nn,1,1
40,40,1607.2686443328857,0.0038117033921328935,0.01622488594250804,interp_nn,1,1
45,45,3637.4365866184235,0.004041767146506527,0.016517740817559967,interp_nn,1,1
50,50,6954.401807069778,0.0027768628715878563,0.012075414666655182,interp_nn,1,1
10,10,9.33100152015686,0.10195298033688785,0.4027447688929259,interp_nn,1,1
15,15,17.37999939918518,0.03405042198887913,0.1367849929072813,interp_nn,1,1
20,20,48.62055516242981,0.016168196557396992,0.06888105079740448,interp_nn,1,1
25,25,133.83731055259705,0.010739059575987312,0.04161234075838938,interp_nn,1,1
30,30,302.86687088012695,0.0068866052981248135,0.03022849585510079,interp_nn,1,1
35,35,843.7319893836975,0.0054357263279774535,0.020843405838139706,interp_nn,1,1
40,40,1589.4366340637207,0.004098870606268039,0.018220455541880565,interp_nn,1,1
45,45,3378.158770084381,0.011839186462311484,0.03625949064676354,interp_nn,1,1
50,50,6837.1147377491,0.010834659023144937,0.032471109890544636,interp_nn,1,1
10,10,9.434004306793213,0.10195730679475769,0.4027311847452656,interp_nn,1,1
15,15,16.382036447525024,0.03405031816042158,0.13678808822163024,interp_nn,1,1
20,20,47.457903146743774,0.01616910100379501,0.06887384225476767,interp_nn,1,1
25,25,142.25510931015015,0.01073944315513198,0.04163183253990932,interp_nn,1,1
30,30,318.1023681163788,0.00688258792242973,0.02889187563009943,interp_nn,1,1
35,35,714.0280501842499,0.005525760997876821,0.023304471285003237,interp_nn,1,1
40,40,1589.3509514331818,0.0038933789493749427,0.016869463610897473,interp_nn,1,1
45,45,3386.720785856247,0.0033434370034889217,0.014091989302638885,interp_nn,1,1
50,50,6694.488413572311,0.0025154143679799994,0.010989371674799298,interp_nn,1,1
10,10,9.072999238967896,0.10195739364689337,0.4026124782609698,interp_nn,1,1
15,15,16.095001935958862,0.034050464769907515,0.13679384952271734,interp_nn,1,1
20,20,48.91687631607056,0.016183234494924155,0.06945298481257856,interp_nn,1,1
25,25,129.9353654384613,0.010747913769140185,0.04242895791098378,interp_nn,1,1
30,30,303.0062372684479,0.006890209369782697,0.030413069726141995,interp_nn,1,1
35,35,826.6208736896515,0.005435714545967976,0.021074321634877546,interp_nn,1,1
40,40,1595.4721908569336,0.00455091520665975,0.019958128522141516,interp_nn,1,1
45,45,3306.4346997737885,0.004326646515588024,0.017217732811765862,interp_nn,1,1
50,50,6839.334056138992,0.004688398006359156,0.01694231886152131,interp_nn,1,1
10,10,8.798001289367676,0.10196057534094013,0.40278132009210477,interp_nn,1,1
15,15,16.04800009727478,0.0340497077519492,0.13690635769143267,interp_nn,1,1
20,20,47.9976601600647,0.016169343800193053,0.06887384655334561,interp_nn,1,1
25,25,132.58650040626526,0.010739166979901587,0.04160955098073915,interp_nn,1,1
30,30,304.751651763916,0.007026712606791314,0.031795422280495256,interp_nn,1,1
35,35,728.7153136730194,0.005460664968463067,0.022394933511567405,interp_nn,1,1
40,40,1595.6985092163086,0.0038401200045060564,0.01646253156968791,interp_nn,1,1
45,45,3652.4115731716156,0.003244481717577564,0.01276386803689622,interp_nn,1,1
50,50,6978.509009361267,0.002433957751030105,0.010397600439258747,interp_nn,1,1
10,10,8.961000442504883,0.1019551941405958,0.40267804441580257,interp_nn,1,1
15,15,19.0949969291687,0.03405048726376167,0.13688266949439587,interp_nn,1,1
20,20,49.01645636558533,0.016169215949148934,0.06885752957892444,interp_nn,1,1
25,25,145.22054767608643,0.0107390495353175,0.04161311754228059,interp_nn,1,1
30,30,302.4896140098572,0.006891354502894882,0.030447340697332903,interp_nn,1,1
35,35,726.6345951557159,0.005459033508139874,0.02236457745149778,interp_nn,1,1
40,40,1588.3957142829895,0.003982403871802519,0.01754437800310238,interp_nn,1,1
45,45,3661.26105260849,0.003775702994697969,0.01582132357992183,interp_nn,1,1
50,50,6642.155139684677,0.002697352101406305,0.011805430887229407,interp_nn,1,1
10,10,9.084999799728394,0.10195650829345938,0.4026095649840181,interp_nn,1,1
15,15,17.008170127868652,0.03404971036232806,0.13680691416682722,interp_nn,1,1
20,20,52.343472719192505,0.016168748393820848,0.06887000867549198,interp_nn,1,1
25,25,139.8390998840332,0.010739385236766355,0.04160948305445411,interp_nn,1,1
30,30,308.7885088920593,0.006882604014248796,0.029431252030200028,interp_nn,1,1
35,35,869.4183783531189,0.005435683762326691,0.02084923906805458,interp_nn,1,1
40,40,1697.656833410263,0.007585586398052152,0.027826589190828643,interp_nn,1,1
45,45,3653.372008562088,0.008122041831511807,0.026974230219461326,interp_nn,1,1
50,50,6969.000232219696,0.00900753653723365,0.0278658918689193,interp_nn,1,1
10,10,10.316999197006226,0.10195968584936368,0.4027643296188841,interp_nn,1,1
15,15,19.58799958229065,0.03405028529700867,0.13678780031651872,interp_nn,1,1
20,20,55.19602560997009,0.016169009915127347,0.06885315883769694,interp_nn,1,1
25,25,132.7224485874176,0.010739173621631404,0.041616213921672585,interp_nn,1,1
30,30,313.8339364528656,0.006886487223782027,0.030228909225273992,interp_nn,1,1
35,35,728.1343173980713,0.005526465017183018,0.023315102984103664,interp_nn,1,1
40,40,1584.7731795310974,0.004209071205159667,0.01870935191354417,interp_nn,1,1
45,45,3506.2293314933777,0.0033059076054758577,0.013604980271910483,interp_nn,1,1
50,50,6740.047132253647,0.006216069945967775,0.020855423223485325,interp_nn,1,1
10,10,8.96399998664856,0.10195898413795196,0.402725814371549,interp_nn,1,1
15,15,16.700510263442993,0.03404990989321763,0.13689150033191233,interp_nn,1,1
20,20,51.88082432746887,0.01616920423555273,0.06885719632459919,interp_nn,1,1
25,25,130.9826967716217,0.010739554649999379,0.041633575856538596,interp_nn,1,1
30,30,318.30639004707336,0.0068825537876087296,0.028846595364003913,interp_nn,1,1
35,35,730.4228415489197,0.005976895685481679,0.02494309764028879,interp_nn,1,1
40,40,1595.0402619838715,0.004276037594428858,0.018980159860195855,interp_nn,1,1
45,45,3539.6240859031677,0.007102363525905572,0.02448925285129311,interp_nn,1,1
50,50,6953.554517507553,0.008134593728493402,0.02571969257332002,interp_nn,1,1
10,10,9.881001710891724,0.1019583334302373,0.4026020518607899,interp_nn,1,1
15,15,16.981001615524292,0.034049650737855035,0.13712278045801984,interp_nn,1,1
20,20,47.111531019210815,0.01621182427947667,0.06989910647416342,interp_nn,1,1
25,25,137.4277377128601,0.01073885781519903,0.04160884854882896,interp_nn,1,1
30,30,306.3606481552124,0.0068875214899273155,0.03028423403563585,interp_nn,1,1
35,35,730.2692568302155,0.005500008039965774,0.022984135324632837,interp_nn,1,1
40,40,1653.3407673835754,0.005484357227129131,0.022541621128416733,interp_nn,1,1
45,45,3470.3887498378754,0.0050853508254064,0.019329039053490038,interp_nn,1,1
50,50,6741.050880908966,0.003989875005926225,0.015270301985553902,interp_nn,1,1
10,10,10.332000255584717,0.10195434868740244,0.4026829675432507,interp_nn,1,1
15,15,16.836000204086304,0.034050682575577675,0.13724196416105794,interp_nn,1,1
20,20,53.64163541793823,0.01616918435310244,0.06885444506610694,interp_nn,1,1
25,25,132.40196228027344,0.010739030358140616,0.041619322273067305,interp_nn,1,1
30,30,329.2328917980194,0.006882643076321775,0.028749695202049397,interp_nn,1,1
35,35,736.2576630115509,0.005585209864386458,0.023655077271143687,interp_nn,1,1
40,40,1605.4615046977997,0.003833846147739475,0.016410451187218955,interp_nn,1,1
45,45,3647.4458656311035,0.005323955735372304,0.01998420437208448,interp_nn,1,1
50,50,6797.57194519043,0.0024945447695100265,0.0108840460367291,interp_nn,1,1
10,10,10.186000108718872,0.10195804882301368,0.4025854458942949,interp_nn,1,1
15,15,19.198001623153687,0.034050361484641585,0.13680867451517587,interp_nn,1,1
20,20,50.56973910331726,0.01618389988509533,0.06944889313548275,interp_nn,1,1
25,25,131.07255506515503,0.010739291845628269,0.04161037077833518,interp_nn,1,1
30,30,319.0159773826599,0.006882403787760744,0.028734192324010976,interp_nn,1,1
35,35,737.4020500183105,0.005903741500105648,0.02473357339534188,interp_nn,1,1
40,40,1585.9817743301392,0.0040348860699111,0.017887813840727906,interp_nn,1,1
45,45,3562.221832752228,0.006755016352581886,0.023627562210786546,interp_nn,1,1
50,50,6661.787623882294,0.006550717297294227,0.02170773188868297,interp_nn,1,1
10,10,8.705000400543213,0.1019595858493873,0.4027639103774253,interp_nn,1,1
15,15,18.34999918937683,0.034050546222889666,0.1367915557907019,interp_nn,1,1
20,20,48.87459874153137,0.016168564889252224,0.06888427849103951,interp_nn,1,1
